formula,pressure,nelements,radius_mean,radius_mean_wtd,radius_std,radius_std_wtd,radius_range,radius_range_wtd,radius_entropy,radius_entropy_wtd,mass_mean,mass_mean_wtd,mass_std,mass_std_wtd,mass_range,mass_range_wtd,mass_entropy,mass_entropy_wtd,valence_mean,valence_mean_wtd,valence_std,valence_std_wtd,valence_range,valence_range_wtd,valence_entropy,valence_entropy_wtd,electronnegativity_mean,electronnegativity_mean_wtd,electronnegativity_std,electronnegativity_std_wtd,electronnegativity_range,electronnegativity_range_wtd,electronnegativity_entropy,electronnegativity_entropy_wtd,firstionization_mean,firstionization_mean_wtd,firstionization_std,firstionization_std_wtd,firstionization_range,firstionization_range_wtd,firstionization_entropy,firstionization_entropy_wtd,shell_range,d_mean,d_ratio,d_unfill,Tc
Gd1Ba2Cu2.64Fe0.36O6.99,0,5,1.43,1.122324865,0.516913919,0.569914286,1.51,0.320785219,1.540867214,1.428678467,85.9934,56.32045035,52.9616264,51.76877998,141.251,19.59582756,1.402548215,1.421826478,7.4,6.763664357,3.2,2.881605937,9,3.006928406,1.498077847,1.218953498,1.852,2.517351809,0.88034993,1.044014315,2.55,1.800369515,1.503186421,0.872035884,8.12174,10.39311617,2.924724742,3.568361567,8.4064,7.10898037,1.549983326,0.951715512,4,2.275596613,0.336444343,2.61,21
Eu1.5Ce0.5Sr2Cu2Nb1O9.955,0,6,1.565,1.11089944,0.509337805,0.58968944,1.49,0.333547626,1.732798983,1.613747594,92.02516667,50.28086376,45.67386982,46.20750832,135.965,9.312179298,1.646521027,1.721963859,6.166666667,6.265408434,3.023059525,2.395632294,9,3.404895311,1.668185821,1.254105894,1.701666667,2.589513418,0.839293685,1.04407679,2.49,1.986741374,1.68492146,0.848784462,7.501233333,10.64256181,2.842655581,3.596401167,8.0794,7.832429106,1.72933367,0.930804922,4,1.445001474,0.230631648,3,21
Sr1.4K0.6Cu1C1O5,0,5,1.426,1.080222222,0.674525018,0.62098663,1.61,0.281111111,1.494865804,1.472878353,43.6548,33.51986667,28.68984638,27.91918379,75.609,12.29522222,1.384798251,1.37293554,4.8,5.377777778,3.544009029,2.64397755,10,3.266666667,1.342267304,1.058541428,1.932,2.608,0.985685548,1.039896576,2.62,1.856444444,1.476572953,0.916147103,8.52808,10.85049778,3.451871398,3.509744834,9.2774,7.276231111,1.527133669,1.00242887,3,1.111111111,0.20661157,0,21
La1.92K0.08Cu1O4,0,4,1.485,1.060457143,0.591375515,0.488059501,1.61,0.448571429,1.30176116,1.121373844,64.387,56.76677714,46.19137276,53.01296287,122.906,37.65282286,1.137078119,0.89298404,5.25,5.834285714,3.766629793,2.509632057,10,3.417142857,1.119606167,0.954189871,1.815,2.548228571,1.018466985,1.060128701,2.62,1.956342857,1.236972711,0.711996577,7.815525,10.46481486,3.562431423,3.706060937,9.2774,7.732163429,1.289096889,0.763980062,4,1.702857143,0.291870715,5.917808219,21
Cu0.75Ti0.25Sr2Y1.3Ce0.7Cu2O8.71,0,6,1.53,1.118084023,0.479339824,0.566079312,1.49,0.342845321,1.737061678,1.572513591,74.009,45.51040993,38.59048676,36.33546165,124.117,10.39295035,1.64429693,1.643250286,5,5.996817314,2.943920289,2.72024544,9,3.262889879,1.637867684,1.110372681,1.695,2.536117123,0.838883186,1.045254291,2.49,1.882711649,1.684704087,0.876303167,7.603916667,10.49762292,2.787455983,3.536312182,8.0794,7.441542075,1.733212784,0.968920195,4,1.909611712,0.318437533,4,21
Bi2Sr1.5La0.5Cu1O6.38,0,5,1.474,1.1143058,0.495685384,0.556353226,1.49,0.29400703,1.54761557,1.473294616,103.01,68.93340246,66.15627777,72.67425205,192.981,31.14358524,1.386755264,1.318353459,5.4,5.60456942,3.136877428,2.172696898,9,3.23198594,1.449291473,1.132006599,1.882,2.624094903,0.886214421,0.977185765,2.49,1.880246046,1.503631212,0.890976808,7.98038,10.58979596,2.943849413,3.470280813,8.0412,7.389721265,1.548184087,0.942210678,4,2.680140598,0.272857398,1.285714286,21
Nd1.85Y0.15Cu1O4,0,4,1.3925,1.079785714,0.475992384,0.512500129,1.16,0.442214286,1.321426521,1.147833841,78.17325,58.24651429,46.25977047,54.75876786,128.243,36.21597143,1.190414405,0.969669354,6.5,6.65,2.872281323,1.828055173,8,3.364285714,1.289873519,1.069143498,1.925,2.564571429,0.923187413,1.037354721,2.3,1.939571429,1.279984678,0.739862731,8.2717,10.47894929,3.187721181,3.686264652,8.0931,7.648543571,1.318055618,0.78817092,4,1.45,0.218045113,1.173913043,21
La1.78Sr0.22Cu0.92Ni0.08O4,0,5,1.414,1.067142857,0.500983034,0.499640279,1.49,0.425628571,1.543600785,1.256610902,72.9526,56.24015143,40.25017902,51.97143454,122.906,34.65078,1.445792959,1.071201206,6.4,5.814285714,3.611094017,2.495097233,9,3.365714286,1.43963006,1.050156129,1.86,2.546828571,0.88387782,1.062036292,2.49,1.943885714,1.502958055,0.763105331,8.05122,10.48166171,2.930509539,3.680857964,8.0412,7.694459429,1.549352918,0.827284434,4,1.66,0.285503686,5.820143885,21
La1.775Sr0.225Cu0.995Ni0.005O4,0,5,1.414,1.067764286,0.500983034,0.500290846,1.49,0.437785714,1.543600785,1.217695491,72.9526,56.25551571,40.25017902,51.93610967,122.906,35.18041571,1.445792959,1.037409547,6.4,5.824285714,3.611094017,2.516059034,9,3.421428571,1.43963006,0.988793315,1.86,2.546614286,0.88387782,1.062254527,2.49,1.96435,1.502958055,0.737119552,8.05122,10.48267386,2.930509539,3.680041323,8.0412,7.776314429,1.549352918,0.802387458,4,1.680714286,0.288570027,5.76036036,21
Nd1.85Ce0.15Cu0.96Mn0.04O4,0,5,1.366,1.079985714,0.434308646,0.513038428,1.17,0.473914286,1.554668822,1.176314084,83.7682,59.29468286,50.3287936,55.86421518,128.243,37.80716857,1.410686017,1.032895926,6.8,6.648571429,2.315167381,1.760498538,7,3.388571429,1.554463168,1.106789367,1.83,2.560428571,0.855055554,1.041836203,2.32,1.956857143,1.511552815,0.750645999,7.96844,10.462737,2.971090813,3.705641617,8.0931,7.739291429,1.546545042,0.800088774,4,1.421428571,0.213794585,1.347826087,21
Nd1.75Y0.1Ce0.15Cu1O4,0,5,1.48,1.080071429,0.460304247,0.512913939,1.17,0.429142857,1.55398771,1.242002555,90.5618,58.55335714,48.22735505,55.0426703,128.243,34.79041429,1.440705477,1.112899629,6,6.628571429,2.75680975,1.841361519,8,3.385714286,1.51056485,1.107301767,1.764,2.563571429,0.886286635,1.038708725,2.32,1.948285714,1.498060119,0.763236707,7.7251,10.47429786,3.053578114,3.692044411,8.0931,7.692952857,1.540131838,0.816256135,4,1.464285714,0.220905172,1.8,21
Ru1Sr2Gd0.82Nd0.18Cu2O8,0,6,1.506666667,1.090971429,0.482620164,0.558407864,1.49,0.353742857,1.73543318,1.54419419,94.9545,49.02161143,47.64739598,43.15386557,141.251,10.66260286,1.642775564,1.69416786,7.166666667,6.52,2.967415636,2.609521029,9,3.351428571,1.693161993,1.300321821,1.805,2.614942857,0.854161382,1.007740115,2.49,1.951057143,1.68762201,0.898446549,7.679166667,10.65610586,2.777603934,3.472650384,8.0931,7.710735714,1.734242992,0.957180678,4,1.987142857,0.304776512,2.717277487,21
Pr2Ba4Cu7O14.3,0,4,1.485,1.125934066,0.572472707,0.561992748,1.51,0.211648352,1.305480702,1.332341434,89.445,55.11837729,52.45521759,48.46870533,124.909,11.74074359,1.180418175,1.328248488,6,6.622710623,3.240370349,2.90517991,9,2.84981685,1.2380168,1.015324902,1.84,2.502271062,0.996268036,1.035585503,2.55,1.719120879,1.248242667,0.821767648,8.0073,10.27899011,3.383712358,3.600747157,8.4064,6.732338095,1.304020964,0.890529485,4,2.564102564,0.387168142,0,21
Gd0.6Pr0.4Ba2Cu3O7,0,5,1.548,1.124,0.527310155,0.571224865,1.51,0.299076923,1.544229481,1.418336095,103.006,55.99986154,54.19264494,50.86500467,141.251,16.7916,1.435316939,1.469499448,6.8,6.692307692,3.310589071,2.919025532,9,3.076923077,1.479691711,1.132012692,1.712,2.517846154,0.927133216,1.045503916,2.55,1.817538462,1.478558024,0.831648609,7.63586,10.36988923,3.116324462,3.598181517,8.4064,7.164423077,1.535427319,0.911099722,4,2.353846154,0.351724138,1.5,20.9
Pr2Ba4Cu7O14.44,0,4,1.485,1.123556851,0.572472707,0.561539327,1.51,0.21393586,1.305480702,1.331877002,89.445,54.91878863,52.45521759,48.42517477,124.909,11.59921429,1.180418175,1.329067755,6,6.619533528,3.240370349,2.898098867,9,2.865889213,1.2380168,1.01406466,1.84,2.507055394,0.996268036,1.035098657,2.55,1.727900875,1.248242667,0.818303896,8.0073,10.29602638,3.383712358,3.599420224,8.4064,6.767469534,1.304020964,0.886975252,4,2.551020408,0.38537767,0,20.75
La1.75Nd0.1Ca0.064Ba0.086Cu1O4.03,0,6,1.605,1.061450925,0.502153695,0.491098458,1.51,0.412719772,1.735624949,1.287877871,90.01616667,56.88549559,52.02868624,53.19336052,128.243,34.21319459,1.599061347,1.145368779,5,5.879089616,3.16227766,2.474542536,9,3.421337127,1.602984474,1.030173983,1.578333333,2.5523101,0.894285873,1.058969149,2.55,1.962901849,1.654671403,0.75207598,7.295216667,10.4920155,2.943616173,3.683816438,8.4064,7.751023926,1.721462568,0.819387663,4,1.67140825,0.284297121,5.727272727,20.6
Pr2Ba4Cu7O14.36,0,4,1.485,1.124912281,0.572472707,0.561799134,1.51,0.212631579,1.305480702,1.332144529,89.445,55.03258918,52.45521759,48.45010037,124.909,11.67991082,1.180418175,1.328601405,6,6.621345029,3.240370349,2.902138847,9,2.856725146,1.2380168,1.014786268,1.84,2.504327485,0.996268036,1.035378982,2.55,1.722894737,1.248242667,0.82027956,8.0073,10.28631272,3.383712358,3.600186747,8.4064,6.74743845,1.304020964,0.889002812,4,2.558479532,0.386398764,0,20.6
Bi0.1485Mo0.1815Cu2.67Sr2Y1O7.21,0,6,1.468333333,1.117578728,0.463444231,0.565854188,1.49,0.342802801,1.737874671,1.45353707,93.50183333,45.23973354,58.16787248,35.88052687,192.981,11.94725662,1.599959195,1.574809849,5.5,6.16665405,2.872281323,2.853097857,9,3.218584406,1.659923246,1.073983485,1.948333333,2.550144587,0.796291753,1.021988959,2.49,1.854839516,1.710478481,0.8867329,7.939116667,10.50660645,2.628094186,3.467162908,7.9232,7.35083947,1.743458645,0.953737904,4,2.278009084,0.353923235,2.476875,20.6
La1.9Ca0.1Cu1O4,0,4,1.41,1.057714286,0.498848674,0.481676155,1.31,0.441428571,1.317522927,1.128134741,64.632,56.49561429,46.05899893,52.83403643,122.906,37.13024286,1.139873859,0.904936127,5.5,5.842857143,3.5,2.493624524,9,3.4,1.190608997,0.966657947,1.86,2.55,0.976626848,1.057348436,2.44,1.951428571,1.257625494,0.719234061,8.25865,10.48660429,3.193811717,3.675329501,8.0412,7.69444,1.317649478,0.777603731,4,1.7,0.290953545,5.896551724,20.5
Y1Ba2Cu2.9Fe0.1O6.64,0,5,1.432,1.136740506,0.518358949,0.573564644,1.51,0.336898734,1.540638702,1.375422252,72.3246,52.18839082,40.05363674,44.3991122,121.328,21.28714399,1.444610162,1.32565522,6,6.292721519,3.286335345,2.987539131,9,3.088607595,1.453028436,1.032974786,1.856,2.494825949,0.877418942,1.044055491,2.55,1.792610759,1.504335101,0.856373229,8.13518,10.30551297,2.915774283,3.5726789,8.4064,7.091293038,1.550533328,0.934429789,4,2.420886076,0.384712095,2.35,20.5
La1.85Sr0.15Cu0.99Ru0.01O4,0,5,1.43,1.063357143,0.496749434,0.492406062,1.49,0.455314286,1.545429196,1.179277468,81.428,56.86207,40.8129257,52.55917679,122.906,36.56622143,1.460453693,0.99572765,6,5.831428571,3.286335345,2.496886224,9,3.417142857,1.453028436,0.984398721,1.918,2.548642857,0.89470442,1.059751461,2.49,1.962571429,1.503654882,0.731970705,7.99536,10.48094871,2.94046448,3.682075906,8.0412,7.771256429,1.548461669,0.791439844,4,1.688571429,0.289563939,5.852631579,20.5
Y1Ba2Cu2.9Ni0.1O6.61,0,5,1.434,1.137954005,0.517633075,0.573789193,1.51,0.336050753,1.540930803,1.375914442,72.8942,52.29707296,39.83488462,44.41928474,121.328,21.31520222,1.447753472,1.326766802,6.4,6.309278351,3.611094017,3.005332486,9,3.065820777,1.43963006,1.042417006,1.872,2.493211737,0.877528347,1.043898663,2.55,1.788057098,1.505206574,0.859209713,8.08266,10.29554964,2.921852885,3.574737947,8.4064,7.077847819,1.549873773,0.935373088,4,2.442505948,0.387129211,2.3,20.5
La1.91Ce0.09Cu1O4,0,4,1.375,1.055571429,0.461871194,0.477945411,1.17,0.448514286,1.323677372,1.116089275,89.6415,57.92299857,52.62784555,53.71360339,124.117,36.09973,1.179957499,0.967311629,6,5.87,3.082207001,2.462046187,8,3.377142857,1.262703033,0.983097577,1.89,2.551685714,0.951262319,1.054967576,2.34,1.951314286,1.268729183,0.720310423,8.115025,10.47845171,3.298272005,3.685640221,8.0794,7.710559571,1.310406427,0.772161178,4,1.714285714,0.292041859,6,20.35
Y0.35Pr0.65Ba1Sr1Cu3O6.9,0,6,1.65,1.126899225,0.531570002,0.570184655,1.51,0.303914729,1.732082805,1.62320282,89.051,50.28568992,42.8347389,42.65339558,124.909,12.36596124,1.65387305,1.682439793,4.833333333,6.410852713,3.131382371,2.901783475,9,3.127906977,1.600295141,1.075642515,1.588333333,2.514534884,0.891317689,1.040353984,2.55,1.806899225,1.656563869,0.878931327,7.323566667,10.37086783,2.930994809,3.563919636,8.4064,7.115413566,1.722499475,0.976105627,4,2.352713178,0.366989117,0.940298507,20.3
La1.92Sr0.08Cu1O3.994,0,4,1.455,1.059428081,0.552562214,0.484883548,1.49,0.450328853,1.308422838,1.118032464,76.5175,57.3567638,44.28942966,53.08793498,122.906,37.13011152,1.197271367,0.926618805,5.5,5.845581927,3.5,2.490853399,9,3.403488705,1.190608997,0.964140026,1.8475,2.548950529,0.987810078,1.057926202,2.49,1.953583071,1.252406921,0.715330465,8.154075,10.47759957,3.268327086,3.683643597,8.0412,7.711624164,1.312543657,0.771073312,4,1.704317987,0.291556599,5.917808219,20.3
Nd0.95La0.9Ce0.15Cu1O4,0,5,1.464,1.068642857,0.449826633,0.497068852,1.17,0.337928571,1.555395657,1.456181267,100.5616,58.65768571,51.89167985,54.84051871,128.243,16.57321429,1.440787593,1.458929206,6,6.285714286,2.75680975,2.175466171,8,3.342857143,1.51056485,1.17177869,1.74,2.557285714,0.902175149,1.047323693,2.34,1.941714286,1.490830406,0.813924985,7.59702,10.47108071,3.12669079,3.695473752,8.0931,7.663085,1.534543406,0.880942569,4,1.578571429,0.251136364,4.609756098,20.2
Bi1.7Pb0.3Sr1.6La0.4Cu1O6.141,0,6,1.52,1.133207073,0.464040228,0.568664767,1.49,0.316673548,1.739595969,1.569502661,120.375,69.560709,71.79782052,72.66493437,192.981,26.90099632,1.588256702,1.525092105,5.166666667,5.560183107,2.910708199,2.220759842,9,3.199533256,1.646829042,1.194334147,1.956666667,2.613593035,0.826048156,0.978669419,2.49,1.856659187,1.703479936,0.970025281,7.886433333,10.52942125,2.695552699,3.473824922,8.0412,7.306681815,1.739745963,1.006826084,4,2.728659905,0.276499372,1.058823529,20.2
Sm1.55Gd0.3Ce0.15Cu1O3.97,0,5,1.474,1.076714491,0.455964911,0.505869106,1.17,0.360903874,1.554585831,1.347290775,105.4542,61.45085079,55.96303456,58.85062127,141.251,30.42189383,1.43185364,1.288151266,7.8,7.291248207,2.561249695,1.893080587,7,3.331420373,1.552434325,1.250062023,1.766,2.567905308,0.884660387,1.028308596,2.32,1.935265423,1.498771931,0.798827625,7.7354,10.50413587,3.043685797,3.637335735,8.0794,7.637453659,1.540834285,0.858655983,4,1.49928264,0.205627706,2.793103448,20.2
La1.8Pr0.2Cu1O4.0631,0,4,1.375,1.05359488,0.461871194,0.479626434,1.17,0.389064292,1.323677372,1.183271339,89.8395,57.58974627,52.81851608,53.6819233,124.909,31.40935283,1.179424076,1.067170814,6.25,5.915051465,2.947456531,2.419552166,8,3.309963047,1.280058575,1.019476775,1.8925,2.560216336,0.949246412,1.052750924,2.34,1.94688791,1.269570694,0.732770425,8.0986,10.50404526,3.311199154,3.684338925,8.1451,7.678937309,1.309467835,0.787156736,4,1.670654528,0.28244125,5.785714286,20.2
Y0.4Pr0.6Sr2Cu2.85Re0.15O6.8,0,6,1.516666667,1.129960938,0.482482009,0.568347727,1.49,0.334570313,1.735900008,1.477229422,97.19766667,47.90449609,54.34365377,39.03666579,170.208,11.96680078,1.619439688,1.60399873,5.666666667,6.359375,2.924988129,2.876994892,9,3.10546875,1.659357682,1.101675936,1.756666667,2.51234375,0.837270698,1.033540248,2.49,1.805234375,1.689044529,0.885430262,7.760533333,10.38741133,2.77485121,3.509131626,8.1451,7.142816797,1.73495196,0.967847926,4,2.31640625,0.35508982,1.279411765,20.2
La1.85Sr0.15Cu0.985Zn0.015O4,0,5,1.43,1.063392857,0.496749434,0.492423586,1.49,0.454364286,1.545429196,1.183172726,74.29,56.81239429,39.86339033,52.53376291,122.906,36.57050714,1.451829661,0.994670813,6.8,5.837857143,4.06939799,2.508014806,10,3.402857143,1.419642412,0.995666001,1.808,2.547678571,0.88704904,1.060343595,2.49,1.962178571,1.499011383,0.732071698,8.4021,10.48504529,2.965069165,3.679791707,8.0412,7.761641,1.550484588,0.795941414,4,1.692857143,0.2899792,5.842105263,20.175
La1.887Ca0.1125Cu1O4,0,4,1.41,1.058094864,0.498848674,0.48236419,1.31,0.434728909,1.317522927,1.137191746,64.632,56.31323809,46.05899893,52.72067499,122.906,36.80333738,1.139873859,0.91182848,5.5,5.841274377,3.5,2.495990236,9,3.396671191,1.190608997,0.968322551,1.86,2.549924995,0.976626848,1.057568501,2.44,1.949782127,1.257625494,0.721174383,8.25865,10.48791275,3.193811717,3.674016517,8.0412,7.684072434,1.317649478,0.780568984,4,1.698264162,0.290735215,5.88257707,20.1
Y1Ba2Cu2.91Zn0.09O6.7,0,5,1.45,1.13515748,0.512913248,0.57331521,1.51,0.33876378,1.542917573,1.373865543,74.2316,52.09105197,39.44600383,44.37764604,121.328,21.16297638,1.453745304,1.327878076,6.8,6.322047244,4.06939799,3.017962325,10,3.080314961,1.419642412,1.043189067,1.82,2.498070866,0.881430655,1.044494292,2.55,1.803110236,1.501163818,0.848641654,8.43354,10.33159622,2.952780037,3.566587259,8.4064,7.117778898,1.551138279,0.933108866,4,2.440944882,0.386100386,2.25,20
Nd1.85Ce0.15Cu1O3.97,0,4,1.3975,1.082022956,0.480436,0.513478932,1.17,0.443687231,1.32070713,1.148942775,90.97575,59.53043472,53.91187667,55.91166251,128.243,35.26977044,1.176390743,1.009633392,6.75,6.674318508,2.586020108,1.793928186,7,3.331420373,1.317202085,1.081727507,1.9,2.558651363,0.94308006,1.040867597,2.32,1.935265423,1.272116064,0.739334935,8.10205,10.45083386,3.308317943,3.706509711,8.0931,7.637453659,1.309678025,0.785848209,4,1.456241033,0.218185727,1.173913043,20
Pr1.85Ce0.15Cu1O3.97,0,4,1.4,1.084677188,0.482648941,0.517298401,1.17,0.446341463,1.32034925,1.148100915,90.14225,58.64551363,53.1015986,54.57430847,124.909,34.38484935,1.178646367,1.018144239,6.5,6.408895265,2.692582404,1.941935038,7,3.331420373,1.307336083,1.0643561,1.8975,2.555997131,0.945102508,1.044488254,2.32,1.935265423,1.271287679,0.737881724,8.08905,10.43703185,3.318505373,3.724877749,8.1451,7.637453659,1.308933341,0.784285071,4,1.456241033,0.227221849,1.173913043,20
Y0.9Ca0.1Sr2Cu2.5Fe0.5O6.9,0,6,1.518333333,1.124031008,0.509752118,0.567434754,1.49,0.337751938,1.730351597,1.496459224,58.66566667,43.13517829,25.65979602,30.55995067,72.907,13.27381395,1.682731955,1.507202024,5.333333333,6.186046512,3.34995854,2.863205343,9,3.19379845,1.596005817,1.137240413,1.723333333,2.519302326,0.852851426,1.031332536,2.49,1.832248062,1.68134754,0.909328163,7.878716667,10.45184341,2.696006058,3.458181051,7.9232,7.236710853,1.739864296,0.998754381,3,2.240310078,0.362155388,2.58974359,20
Hg1Ba2Cu1O4.025,0,4,1.4275,1.230716511,0.545865139,0.632880807,1.51,0.381308411,1.308785667,1.274212567,104.3655,75.16336137,70.39262175,68.52667386,184.591,26.30629283,1.129460622,1.200274801,7.75,6.373831776,4.023369235,3.383642246,10,2.510903427,1.229710463,1.224276216,2.0575,2.433146417,0.908635653,1.077369767,2.55,1.503551402,1.287357885,0.922201359,9.248425,10.39254237,3.127285875,3.576830691,8.4064,5.867470717,1.328082569,1.016253076,4,2.492211838,0.306983883,0,20
Y1Ba2Cu2.931Zn0.069O6.6,0,5,1.45,1.138845238,0.512913248,0.573990605,1.51,0.338430952,1.542917573,1.367781677,74.2316,52.37444016,39.44600383,44.43547127,121.328,21.43990317,1.453745304,1.31922868,6.8,6.322936508,4.06939799,3.026929024,10,3.077142857,1.419642412,1.034709865,1.82,2.491011905,0.881430655,1.044955934,2.55,1.792869048,1.501163818,0.850428516,8.43354,10.30273319,2.952780037,3.569984938,8.4064,7.081846048,1.551138279,0.933657972,4,2.46031746,0.389109942,2.25,20
Y1Ba2Cu2.79Zn0.21O6.95,0,5,1.45,1.126447876,0.512913248,0.571651175,1.51,0.332640927,1.542917573,1.403655456,74.2316,51.4112888,39.44600383,44.23191708,121.328,20.14858687,1.453745304,1.365425244,6.8,6.325096525,4.06939799,3.005032377,10,3.025482625,1.419642412,1.08719029,1.82,2.513938224,0.881430655,1.044094596,2.55,1.819420849,1.501163818,0.852597367,8.43354,10.41049676,2.952780037,3.552817972,8.4064,7.15621722,1.551138279,0.943103005,4,2.393822394,0.378464168,2.25,20
Sm1La0.75Sr0.25Cu1O3.95,0,5,1.524,1.082302158,0.513131562,0.517081345,1.49,0.297769784,1.546030622,1.50251028,91.286,58.01234532,49.41333051,54.51923142,134.361,18.48273381,1.436630345,1.457437217,6,6.539568345,3.286335345,2.329869194,9,3.338129496,1.453028436,1.187082383,1.712,2.54971223,0.924151503,1.050698255,2.49,1.920935252,1.48011991,0.823046615,7.652,10.47021511,3.09093623,3.670303455,8.0412,7.534930935,1.537295471,0.900926735,4,1.54676259,0.236523652,3.857142857,20
Y1Ba2Cu2.919Zn0.081O6.75,0,5,1.45,1.133258824,0.512913248,0.572949513,1.51,0.340962353,1.542917573,1.370529462,74.2316,51.94821992,39.44600383,44.34758584,121.328,21.1261349,1.453745304,1.325359739,6.8,6.320078431,4.06939799,3.010892121,10,3.100235294,1.419642412,1.037273717,1.82,2.501941176,0.881430655,1.043982362,2.55,1.810694118,1.501163818,0.844138289,8.43354,10.3433072,2.952780037,3.566097434,8.4064,7.149901553,1.551138279,0.927928598,4,2.431372549,0.384706072,2.25,20
Bi2Sr1.34La0.66Cu1O6,0,5,1.474,1.123890909,0.495685384,0.550373879,1.49,0.2562,1.54761557,1.505765403,103.01,71.50800909,66.15627777,73.66620267,192.981,32.21945455,1.386755264,1.330365829,5.4,5.605454545,3.136877428,2.188143105,9,3.092727273,1.449291473,1.16341451,1.882,2.598090909,0.886214421,0.978380383,2.49,1.810363636,1.503631212,0.923713836,7.98038,10.48346545,2.943849413,3.485365173,8.0412,7.093440545,1.548184087,0.976253802,4,2.787272727,0.279591465,1.62295082,20
Nd1.8315Y0.0185Ce0.15Cu1O4,0,5,1.48,1.080187857,0.460304247,0.513080724,1.17,0.471406429,1.55398771,1.173528758,90.5618,59.19762629,48.22735505,55.71393265,128.243,37.50492314,1.440705477,1.036174393,6,6.6635,2.75680975,1.800193412,8,3.420642857,1.51056485,1.087189436,1.764,2.56264,0.886286635,1.039948241,2.32,1.96249,1.498060119,0.743688458,7.7251,10.46623751,3.053578114,3.702071438,8.0931,7.765339993,1.540131838,0.79193753,4,1.452642857,0.217999979,1.297817715,20
La1.91Ca0.09Cu1O4,0,4,1.41,1.057371429,0.498848674,0.481111753,1.31,0.446714286,1.317522927,1.120602288,64.632,56.63679571,46.05899893,52.92194522,122.906,37.38593286,1.139873859,0.899397021,5.5,5.844285714,3.5,2.49170829,9,3.402857143,1.190608997,0.965238472,1.86,2.550142857,0.976626848,1.057145743,2.44,1.952857143,1.257625494,0.717580467,8.25865,10.48583814,3.193811717,3.676296851,8.0412,7.703173143,1.317649478,0.775098221,4,1.701428571,0.291126864,5.907216495,20
